CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time,OFFICERS_AT_SCENE
1702937,16000105844,2016105844,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",3/27/16 16:02,105XX BLOCK OF GREENWOOD AV N,H,H1,1400.2015,-122.35546,47.70599,"(47.70599, -122.35546)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",3/27/16 12:45,1
1702938,16000106010,2016106010,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 16:22,26XX BLOCK OF WESTERN AV,D,D1,8001.4004,-122.351006,47.61486,"(47.61486, -122.351006)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,,4
1702939,16000106005,2016106005,64,SHOPLIFT,THEFT,SHOPLIFTING,3/27/16 16:14,14XX BLOCK OF S LANE ST,G,G3,9000.2033,-122.31344,47.596653,"(47.596653, -122.31344)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,,4
1702940,16000106004,2016106004,188,MARIJUANA PUBLIC USE (NOT DISPENSARY),NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/27/16 16:16,19XX BLOCK OF WESTERN AV,M,M1,8100.3011,-122.34288,47.609814,"(47.609814, -122.34288)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,,4
1702941,16000106001,2016106001,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 16:14,51XX BLOCK OF S BRANDON ST,R,R3,10200.403,-122.26904,47.553345,"(47.553345, -122.26904)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702942,16000105988,2016105988,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/27/16 16:14,56XX BLOCK OF RAINIER AV S,R,R3,10300.2004,-122.27787,47.55155,"(47.55155, -122.27787)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,,2
1702943,16000105976,2016105976,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 16:16,8XX BLOCK OF S TRENTON ST,F,F3,11200.3014,-122.32163,47.52476,"(47.52476, -122.32163)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,,0
1702944,16000105945,2016105945,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 16:22,120XX BLOCK OF AURORA AV N,H,H1,600.3007,-122.344894,47.717175,"(47.717175, -122.344894)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,2
1702945,16000105905,2016105905,53,BURGLARY - UNOCCUPIED STRUCTURE ON RESIDENTIAL PROPERTY,RESIDENTIAL BURGLARIES,BURGLARY,3/27/16 16:10,50XX BLOCK OF 46 AV SW,W,W2,10500.3004,-122.39114,47.556984,"(47.556984, -122.39114)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,,3
1702946,16000105989,2016105989,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/27/16 16:26,5 AV / PIKE ST,M,M3,8100.2005,-122.33558,47.610676,"(47.610676, -122.33558)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,,1
1702947,16000105801,2016105801,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 16:22,143XX BLOCK OF LINDEN AV N,H,H2,401.1001,-122.34779,47.733223,"(47.733223, -122.34779)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/27/16 13:52,2
1702948,16000105998,2016105998,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,3/27/16 16:32,111XX BLOCK OF ROOSEVELT WY NE,H,H3,1200.1006,-122.31786,47.70939,"(47.70939, -122.31786)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,,1
1702949,16000105971,2016105971,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 16:30,50XX BLOCK OF 15 AV NW,B,B1,4700.2022,-122.37622,47.66538,"(47.66538, -122.37622)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,2
1702950,16000105914,2016105914,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,3/27/16 16:36,3XX BLOCK OF VALLEY ST,Q,Q3,7000.301,-122.35082,47.626293,"(47.626293, -122.35082)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,,1
1702951,16000105825,2016105825,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 16:37,20XX BLOCK OF WAVERLY PL N,D,D2,6700.1009,-122.3421,47.637264,"(47.637264, -122.3421)",TRU - THEFT,OTHER PROPERTY,THEFT,3/27/16 15:37,4
1702952,16000106027,2016106027,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 16:49,4XX BLOCK OF PINE ST,M,M2,8100.2,-122.33732,47.61132,"(47.61132, -122.33732)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,,4
1702953,16000106037,2016106037,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/27/16 16:50,W HARLEY ST / 32 AV W,Q,Q1,5700.5002,-122.39829,47.66386,"(47.66386, -122.39829)",ABANDONED VEHICLE,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,0
1702954,16000106024,2016106024,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/27/16 16:53,32XX BLOCK OF ALKI AV SW,W,W1,9701.3011,-122.41903,47.575954,"(47.575954, -122.41903)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,3
1702955,16000106002,2016106002,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 16:54,90XX BLOCK OF 25 AV SW,F,F2,11402.1009,-122.36454,47.52194,"(47.52194, -122.36454)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,2
1702956,16000105970,2016105970,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/27/16 16:58,34XX BLOCK OF E PIKE ST,C,C3,7800.3014,-122.28873,47.614048,"(47.614048, -122.28873)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/27/16 15:40,2
1702957,16000106048,2016106048,64,SHOPLIFT,THEFT,SHOPLIFTING,3/27/16 17:07,6XX BLOCK OF 5 AV S,K,K3,9100.2009,-122.32768,47.596657,"(47.596657, -122.32768)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,,3
1702958,16000106051,2016106051,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/27/16 17:11,133XX BLOCK OF STONE AV N,N,N2,600.1004,-122.3423,47.72551,"(47.72551, -122.3423)",ABANDONED VEHICLE,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,0
1702959,16000106042,2016106042,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 17:15,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.36731,47.521027,"(47.521027, -122.36731)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1702960,16000106034,2016106034,243,JUVENILE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 17:19,5XX BLOCK OF S DONOVAN ST,F,F3,11200.1024,-122.326904,47.525627,"(47.525627, -122.326904)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702961,16000106012,2016106012,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 17:15,38XX BLOCK OF RAINIER AV S,R,R2,10100.5018,-122.289925,47.568882,"(47.568882, -122.289925)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 16:20,2
1702962,16000105950,2016105950,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 17:14,UNION ST / WESTERN AV,H,H3,8100.3013,-122.34022,47.607365,"(47.607365, -122.34022)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,,1
1702963,16000105819,2016105819,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 17:19,9XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.332466,47.627483,"(47.627483, -122.332466)",TRU - THEFT,OTHER PROPERTY,THEFT,3/27/16 14:02,3
1702964,16000106060,2016106060,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 17:30,15XX BLOCK OF 5 AV,M,M3,8200.1004,-122.33603,47.611176,"(47.611176, -122.33603)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,3
1702965,16000106036,2016106036,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 17:28,20 AV / E CHERRY ST,G,G2,8700.1012,-122.30632,47.608017,"(47.608017, -122.30632)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,,1
1702966,16000106028,2016106028,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 17:29,11XX BLOCK OF N 90 ST,N,N3,1800.3011,-122.34295,47.694176,"(47.694176, -122.34295)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,3
1702967,16000106020,2016106020,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 17:21,32XX BLOCK OF 44 AV SW,W,W1,9800.5003,-122.38805,47.574738,"(47.574738, -122.38805)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,1
1702968,16000105983,2016105983,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,3/27/16 17:28,15XX BLOCK OF 9 AV,M,M2,8200.1007,-122.33127,47.61268,"(47.61268, -122.33127)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,3/27/16 16:07,3
1702970,16000105929,2016105929,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,3/27/16 17:20,36XX BLOCK OF 6 AV W,Q,Q2,5900.1,-122.36409,47.6524,"(47.6524, -122.36409)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 15:34,2
1702971,16000105875,2016105875,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 17:29,14 AV W / W RUFFNER ST,Q,Q2,5900.1024,-122.3749,47.65217,"(47.65217, -122.3749)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,3/27/16 15:40,1
1702972,16000106069,2016106069,350,HAZARDS,HAZARDS,HAZARDS,3/27/16 17:39,41XX BLOCK OF RAINIER AV S,R,R3,10100.5035,-122.28868,47.5659,"(47.5659, -122.28868)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,2
1702973,16000106013,2016106013,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 17:39,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.31685,47.614685,"(47.614685, -122.31685)",TRAFFIC - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,3/27/16 16:20,0
1702974,16000106003,2016106003,161,TRESPASS,TRESPASS,TRESPASS,3/27/16 17:21,111XX BLOCK OF ROOSEVELT WY NE,L,L1,1200.1006,-122.31786,47.70939,"(47.70939, -122.31786)",TRESPASS,TRESPASS,TRESPASS,3/27/16 16:27,2
1702975,16000105982,2016105982,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/27/16 17:36,9XX BLOCK OF RAINIER AV S,G,G3,9400.2008,-122.31026,47.594215,"(47.594215, -122.31026)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/27/16 16:03,0
1702976,16000105975,2016105975,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 17:39,11XX BLOCK OF WESTERN AV,K,K1,8100.1023,-122.338326,47.6053,"(47.6053, -122.338326)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,,0
1702977,16000105813,2016105813,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/27/16 17:37,3XX BLOCK OF BROADWAY E,E,E1,7500.3014,-122.3209,47.621532,"(47.621532, -122.3209)",TRESPASS,TRESPASS,TRESPASS,3/27/16 12:01,2
1702978,16000105781,2016105781,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 17:38,6XX BLOCK OF BROADWAY E,C,C1,6500.3008,-122.32094,47.62466,"(47.62466, -122.32094)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 11:14,4
1702979,16000105740,2016105740,161,TRESPASS,TRESPASS,TRESPASS,3/27/16 17:34,4XX BLOCK OF 1 AV N,Q,Q3,7100.2001,-122.35542,47.62269,"(47.62269, -122.35542)",TRESPASS,TRESPASS,TRESPASS,3/27/16 10:23,3
1702980,16000106073,2016106073,350,HAZARDS,HAZARDS,HAZARDS,3/27/16 17:50,28XX BLOCK OF RAINIER AV S,R,R2,9500.4005,-122.29784,47.577938,"(47.577938, -122.29784)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,3
1702981,16000106044,2016106044,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/27/16 17:49,NE 143 ST / 32 AV NE,H,H3,100.4002,-122.29384,47.731953,"(47.731953, -122.29384)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1702982,16000106032,2016106032,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 17:50,30 AV NE / NE 135 ST,L,L1,200.1014,-122.29641,47.72651,"(47.72651, -122.29641)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,2
1702983,16000106057,2016106057,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 17:50,RAINIER AV S / S BAYVIEW ST,R,R2,9500.4004,-122.30017,47.580994,"(47.580994, -122.30017)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702984,16000106047,2016106047,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 17:52,35 AV SW / SW AVALON WY,W,W2,10500.1,-122.37619,47.564075,"(47.564075, -122.37619)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 17:06,4
1702985,16000106043,2016106043,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 17:57,NW 57 ST / 14 AV NW,B,B2,4700.3009,-122.37359,47.67017,"(47.67017, -122.37359)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,,1
1702986,16000105990,2016105990,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",3/27/16 17:54,29XX BLOCK OF M L KING JR WY S,R,R2,9500.4005,-122.2962,47.57733,"(47.57733, -122.2962)","WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/27/16 16:29,3
1702987,16000105980,2016105980,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 17:51,18XX BLOCK OF 39 AV E,C,C2,6300.3014,-122.28265,47.635185,"(47.635185, -122.28265)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 16:52,1
1702988,16000105968,2016105968,161,TRESPASS,TRESPASS,TRESPASS,3/27/16 17:58,32 AV NW / NW 54 ST,B,B1,3200.4019,-122.398315,47.667538,"(47.667538, -122.398315)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,3/27/16 15:31,3
1702989,16000105909,2016105909,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 17:57,24XX BLOCK OF ALASKAN WY,D,D1,8001.3027,-122.35002,47.612186,"(47.612186, -122.35002)",TRU - THEFT,OTHER PROPERTY,THEFT,3/27/16 16:49,3
1702990,16000105887,2016105887,161,TRESPASS,TRESPASS,TRESPASS,3/27/16 17:58,NW 46 ST / 15 AV NW,B,B1,4700.2046,-122.376335,47.662205,"(47.662205, -122.376335)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,3/27/16 13:38,2
1702991,16000106087,2016106087,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 18:07,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,3
1702992,16000106070,2016106070,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 18:00,47XX BLOCK OF UNIVERSITY WY NE,H,H1,5301.2002,-122.31309,47.663998,"(47.663998, -122.31309)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,3
1702993,16000106014,2016106014,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 18:14,88XX BLOCK OF 36 AV SW,W,W3,11500.2019,-122.37801,47.523773,"(47.523773, -122.37801)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702994,16000106000,2016106000,52,BURGLARY - COMMERCIAL,COMMERCIAL BURGLARIES,BURGLARY,3/27/16 18:06,36XX BLOCK OF STONE WY N,B,B3,5400.3002,-122.34263,47.65162,"(47.65162, -122.34263)",BURG - COMM BURGLARY (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,3/27/16 16:19,1
1702995,16000105946,2016105946,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 18:07,15XX BLOCK OF ALASKAN WY,M,M1,8100.301,-122.34327,47.608208,"(47.608208, -122.34327)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 17:17,3
1702996,16000106055,2016106055,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 18:14,2XX BLOCK OF PIKE ST,M,M3,8100.2004,-122.33835,47.609516,"(47.609516, -122.33835)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,,1
1702997,16000106038,2016106038,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,3/27/16 18:18,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.33617,47.616055,"(47.616055, -122.33617)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 16:50,3
1702998,16000106025,2016106025,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/27/16 18:19,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.201,-122.31312,47.66218,"(47.66218, -122.31312)",FIREWORKS - NUISANCE (NO HAZARD),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,4
1703001,16000106090,2016106090,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 18:26,FAIRVIEW AV / BOREN AV,D,D3,7300.2022,-122.33425,47.61785,"(47.61785, -122.33425)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,4
1703002,16000106072,2016106072,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 18:22,141XX BLOCK OF LINDEN AV N,N,N2,401.1006,-122.34777,47.731678,"(47.731678, -122.34777)",BURG - IP/JO - RES (INCL UNOCC STRUCTURES),BURGLARY,RESIDENTIAL BURGLARIES,,0
1703003,16000106029,2016106029,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,3/27/16 18:28,130XX BLOCK OF 23 AV NE,L,L1,200.2003,-122.30458,47.723866,"(47.723866, -122.30458)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,3/27/16 16:48,4
1703004,16000106109,2016106109,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 18:45,S WASHINGTON ST / 2 AV S,K,K2,9200.2002,-122.33157,47.60088,"(47.60088, -122.33157)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,,2
1703005,16000106071,2016106071,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",3/27/16 18:31,4XX BLOCK OF NE MAPLE LEAF PL,J,J3,3600.2013,-122.32402,47.68198,"(47.68198, -122.32402)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",3/27/16 17:36,2
1703006,16000106006,2016106006,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 18:30,BROAD ST / 4 AV N,Q,Q3,7200.1071,-122.34886,47.619743,"(47.619743, -122.34886)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 17:03,3
1703007,16000105938,2016105938,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/27/16 18:34,85XX BLOCK OF AURORA AV N,N,N3,1800.2011,-122.34453,47.690926,"(47.690926, -122.34453)",INJURED - IP/JO - PERSON/INDUSTRIAL ACCIDENT,PERSON DOWN/INJURY,PERSON DOWN/INJURY,3/27/16 14:54,2
1703008,16000106098,2016106098,141,LEWD CONDUCT,LIQUOR VIOLATIONS,LEWD CONDUCT,3/27/16 18:48,25XX BLOCK OF RAINIER AV S,R,R2,10001.1,-122.29916,47.579674,"(47.579674, -122.29916)","LEWD - (EXPOSING, FLASHING, URINATING IN PUB)",LEWD CONDUCT,SUSPICIOUS CIRCUMSTANCES,,3
1703009,16000106103,2016106103,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 18:55,9XX BLOCK OF S JACKSON ST,G,G1,9100.1002,-122.320335,47.599186,"(47.599186, -122.320335)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,,3
1703010,16000106095,2016106095,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 18:53,10 AV S / S JACKSON ST,H,H2,9100.1004,-122.31964,47.599182,"(47.599182, -122.31964)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,0
1703011,16000106007,2016106007,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 18:54,2XX BLOCK OF W HIGHLAND DR,Q,Q3,7000.6002,-122.35988,47.629585,"(47.629585, -122.35988)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,4
1703012,16000105907,2016105907,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 18:58,5XX BLOCK OF HARRISON ST,Q,Q3,7200.1022,-122.34694,47.622074,"(47.622074, -122.34694)",BURG - COMM BURGLARY (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,3/27/16 14:31,3
1703013,16000106129,2016106129,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 19:02,20XX BLOCK OF 3 AV,H,H1,7200.1067,-122.341545,47.61278,"(47.61278, -122.341545)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,0
1703014,16000106113,2016106113,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 19:09,30XX BLOCK OF S MYRTLE ST,S,S1,11002.1017,-122.293755,47.538914,"(47.538914, -122.293755)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,,3
